month,hour,season,day_type,weather,rides,registered,casual,records,average_temp,average_humidity
2012-04,0,Spring,Working day,Clear,627,498,129,14,0.46,0.4757
2012-04,0,Spring,Working day,Light rain / snow,48,37,11,3,0.4067,0.8
2012-04,0,Spring,Working day,Mist / cloudy,82,78,4,3,0.4133,0.62
2012-04,1,Spring,Weekend / holiday,Clear,386,315,71,6,0.4567,0.4967
2012-04,1,Spring,Weekend / holiday,Mist / cloudy,283,238,45,4,0.43,0.7375
2012-04,1,Spring,Working day,Clear,283,228,55,15,0.436,0.524
2012-04,1,Spring,Working day,Light rain / snow,20,17,3,3,0.3933,0.84
2012-04,1,Spring,Working day,Mist / cloudy,30,28,2,2,0.4,0.645
2012-04,2,Spring,Weekend / holiday,Clear,332,279,53,7,0.4457,0.5357
2012-04,2,Spring,Weekend / holiday,Mist / cloudy,195,151,44,3,0.42,0.73
2012-04,2,Spring,Working day,Clear,129,96,33,15,0.4013,0.592
2012-04,2,Spring,Working day,Light rain / snow,5,3,2,1,0.44,0.94
2012-04,2,Spring,Working day,Mist / cloudy,32,25,7,4,0.43,0.6525
2012-04,3,Spring,Weekend / holiday,Clear,149,118,31,6,0.4267,0.5383
2012-04,3,Spring,Weekend / holiday,Mist / cloudy,126,95,31,4,0.415,0.7725
2012-04,3,Spring,Working day,Clear,70,60,10,15,0.388,0.61
2012-04,3,Spring,Working day,Mist / cloudy,17,15,2,4,0.43,0.6375
2012-04,4,Spring,Weekend / holiday,Clear,45,37,8,6,0.41,0.5917
2012-04,4,Spring,Weekend / holiday,Mist / cloudy,35,30,5,4,0.42,0.7425
2012-04,4,Spring,Working day,Clear,49,40,9,14,0.39,0.5979
2012-04,4,Spring,Working day,Light rain / snow,3,3,0,1,0.3,0.81
2012-04,4,Spring,Working day,Mist / cloudy,19,17,2,4,0.435,0.5625
2012-04,5,Spring,Weekend / holiday,Clear,81,65,16,8,0.41,0.6313
2012-04,5,Spring,Weekend / holiday,Mist / cloudy,24,16,8,2,0.39,0.79
2012-04,5,Spring,Working day,Clear,404,393,11,16,0.3787,0.6175
2012-04,5,Spring,Working day,Light rain / snow,14,14,0,1,0.3,0.81
2012-04,5,Spring,Working day,Mist / cloudy,72,70,2,3,0.44,0.5167
2012-04,6,Spring,Weekend / holiday,Clear,283,237,46,8,0.4025,0.6412
2012-04,6,Spring,Weekend / holiday,Mist / cloudy,109,94,15,2,0.4,0.74
2012-04,6,Spring,Working day,Clear,1642,1586,56,15,0.3627,0.5747
2012-04,6,Spring,Working day,Mist / cloudy,552,529,23,5,0.42,0.646
2012-04,7,Spring,Weekend / holiday,Clear,719,618,101,7,0.4171,0.5829
2012-04,7,Spring,Weekend / holiday,Light rain / snow,24,22,2,1,0.42,0.77
2012-04,7,Spring,Weekend / holiday,Mist / cloudy,111,75,36,2,0.35,0.79
2012-04,7,Spring,Working day,Clear,5148,4963,185,15,0.3627,0.5873
2012-04,7,Spring,Working day,Light rain / snow,432,428,4,2,0.38,0.815
2012-04,7,Spring,Working day,Mist / cloudy,1190,1153,37,3,0.4467,0.61
2012-04,8,Spring,Weekend / holiday,Clear,930,723,207,7,0.4143,0.5586
2012-04,8,Spring,Weekend / holiday,Light rain / snow,51,43,8,1,0.4,0.82
2012-04,8,Spring,Weekend / holiday,Mist / cloudy,722,637,85,2,0.46,0.795
2012-04,8,Spring,Working day,Clear,9256,8904,352,15,0.3813,0.5527
2012-04,8,Spring,Working day,Light rain / snow,938,909,29,2,0.48,0.605
2012-04,8,Spring,Working day,Mist / cloudy,1843,1775,68,3,0.3867,0.7633
2012-04,9,Spring,Weekend / holiday,Clear,1784,1228,556,7,0.48,0.5471
2012-04,9,Spring,Weekend / holiday,Light rain / snow,79,71,8,1,0.4,0.82
2012-04,9,Spring,Weekend / holiday,Mist / cloudy,489,342,147,2,0.37,0.59
2012-04,9,Spring,Working day,Clear,4396,3871,525,13,0.4231,0.4908
2012-04,9,Spring,Working day,Light rain / snow,466,434,32,2,0.47,0.66
2012-04,9,Spring,Working day,Mist / cloudy,1506,1362,144,5,0.392,0.588
2012-04,10,Spring,Weekend / holiday,Clear,2575,1565,1010,7,0.5143,0.51
2012-04,10,Spring,Weekend / holiday,Light rain / snow,68,57,11,1,0.38,0.82
2012-04,10,Spring,Weekend / holiday,Mist / cloudy,651,459,192,2,0.39,0.555
2012-04,10,Spring,Working day,Clear,2822,1974,848,14,0.4557,0.4407
2012-04,10,Spring,Working day,Light rain / snow,147,116,31,1,0.48,0.47
2012-04,10,Spring,Working day,Mist / cloudy,716,555,161,5,0.416,0.598
2012-04,11,Spring,Weekend / holiday,Clear,3261,1878,1383,7,0.5429,0.4529
2012-04,11,Spring,Weekend / holiday,Light rain / snow,77,70,7,1,0.38,0.87
2012-04,11,Spring,Weekend / holiday,Mist / cloudy,809,533,276,2,0.39,0.555
2012-04,11,Spring,Working day,Clear,3035,2161,874,13,0.4831,0.3869
2012-04,11,Spring,Working day,Light rain / snow,119,105,14,1,0.46,0.47
2012-04,11,Spring,Working day,Mist / cloudy,1076,790,286,6,0.4367,0.5533
2012-04,12,Spring,Weekend / holiday,Clear,3855,2228,1627,7,0.5743,0.4057
2012-04,12,Spring,Weekend / holiday,Light rain / snow,61,56,5,1,0.38,0.87
2012-04,12,Spring,Weekend / holiday,Mist / cloudy,826,534,292,2,0.4,0.55
2012-04,12,Spring,Working day,Clear,4015,2936,1079,14,0.5043,0.3479
2012-04,12,Spring,Working day,Light rain / snow,239,212,27,2,0.4,0.61
2012-04,12,Spring,Working day,Mist / cloudy,894,717,177,4,0.48,0.555
2012-04,13,Spring,Weekend / holiday,Clear,3992,2206,1786,7,0.6086,0.38
2012-04,13,Spring,Weekend / holiday,Light rain / snow,52,47,5,1,0.38,0.82
2012-04,13,Spring,Weekend / holiday,Mist / cloudy,853,543,310,2,0.42,0.495
2012-04,13,Spring,Working day,Clear,4069,2861,1208,14,0.5214,0.3136
2012-04,13,Spring,Working day,Light rain / snow,171,149,22,2,0.4,0.625
2012-04,13,Spring,Working day,Mist / cloudy,858,705,153,4,0.495,0.5475
2012-04,14,Spring,Weekend / holiday,Clear,3699,2026,1673,7,0.6029,0.3443
2012-04,14,Spring,Weekend / holiday,Light rain / snow,53,50,3,1,0.38,0.87
2012-04,14,Spring,Weekend / holiday,Mist / cloudy,1221,650,571,2,0.56,0.41
2012-04,14,Spring,Working day,Clear,4132,2668,1464,15,0.5213,0.3167
2012-04,14,Spring,Working day,Light rain / snow,165,145,20,2,0.4,0.67
2012-04,14,Spring,Working day,Mist / cloudy,645,470,175,3,0.5533,0.5933
2012-04,15,Spring,Weekend / holiday,Clear,4216,2299,1917,8,0.605,0.35
2012-04,15,Spring,Weekend / holiday,Light rain / snow,38,38,0,1,0.38,0.87
2012-04,15,Spring,Weekend / holiday,Mist / cloudy,658,347,311,1,0.64,0.27
2012-04,15,Spring,Working day,Clear,4233,2881,1352,14,0.5529,0.2886
2012-04,15,Spring,Working day,Light rain / snow,300,240,60,2,0.4,0.615
2012-04,15,Spring,Working day,Mist / cloudy,815,624,191,4,0.51,0.61
2012-04,16,Spring,Weekend / holiday,Clear,3802,2095,1707,7,0.6457,0.3314
2012-04,16,Spring,Weekend / holiday,Light rain / snow,36,32,4,1,0.38,0.87
2012-04,16,Spring,Weekend / holiday,Mist / cloudy,958,573,385,2,0.54,0.325
2012-04,16,Spring,Working day,Clear,6556,5158,1398,16,0.555,0.305
2012-04,16,Spring,Working day,Light rain / snow,103,93,10,1,0.3,0.81
2012-04,16,Spring,Working day,Mist / cloudy,943,784,159,3,0.5267,0.68
2012-04,17,Spring,Weekend / holiday,Clear,3390,2113,1277,6,0.6333,0.33
2012-04,17,Spring,Weekend / holiday,Light rain / snow,27,25,2,1,0.36,0.93
2012-04,17,Spring,Weekend / holiday,Mist / cloudy,1450,842,608,3,0.5933,0.3467
2012-04,17,Spring,Working day,Clear,12826,11116,1710,18,0.5567,0.3322
2012-04,17,Spring,Working day,Light rain / snow,232,219,13,1,0.3,0.82
2012-04,17,Spring,Working day,Mist / cloudy,488,442,46,1,0.42,0.77
2012-04,18,Spring,Weekend / holiday,Clear,2901,1935,966,6,0.63,0.3233
2012-04,18,Spring,Weekend / holiday,Light rain / snow,129,111,18,2,0.38,0.7
2012-04,18,Spring,Weekend / holiday,Mist / cloudy,897,567,330,2,0.65,0.41
2012-04,18,Spring,Working day,Clear,10204,8865,1339,15,0.5573,0.2913
2012-04,18,Spring,Working day,Light rain / snow,964,915,49,2,0.36,0.62
2012-04,18,Spring,Working day,Mist / cloudy,1833,1678,155,3,0.5067,0.7133
2012-04,19,Spring,Weekend / holiday,Clear,2311,1639,672,6,0.6133,0.3433
2012-04,19,Spring,Weekend / holiday,Light rain / snow,228,189,39,3,0.4267,0.77
2012-04,19,Spring,Weekend / holiday,Mist / cloudy,459,296,163,1,0.6,0.4
2012-04,19,Spring,Working day,Clear,7670,6651,1019,16,0.5312,0.3031
2012-04,19,Spring,Working day,Mist / cloudy,1601,1456,145,4,0.46,0.735
2012-04,20,Spring,Weekend / holiday,Clear,1328,1011,317,5,0.6,0.334
2012-04,20,Spring,Weekend / holiday,Light rain / snow,74,68,6,2,0.43,0.875
2012-04,20,Spring,Weekend / holiday,Mist / cloudy,655,456,199,3,0.48,0.57
2012-04,20,Spring,Working day,Clear,5441,4801,640,17,0.5059,0.3518
2012-04,20,Spring,Working day,Mist / cloudy,772,719,53,3,0.42,0.7067
2012-04,21,Spring,Weekend / holiday,Clear,1068,760,308,5,0.568,0.42
2012-04,21,Spring,Weekend / holiday,Light rain / snow,197,165,32,3,0.4067,0.8
2012-04,21,Spring,Weekend / holiday,Mist / cloudy,354,268,86,2,0.53,0.51
2012-04,21,Spring,Working day,Clear,3498,3067,431,15,0.4853,0.4293
2012-04,21,Spring,Working day,Light rain / snow,165,151,14,1,0.48,0.41
2012-04,21,Spring,Working day,Mist / cloudy,788,718,70,4,0.43,0.625
2012-04,22,Spring,Weekend / holiday,Clear,866,642,224,6,0.5533,0.4633
2012-04,22,Spring,Weekend / holiday,Light rain / snow,81,74,7,2,0.42,0.75
2012-04,22,Spring,Weekend / holiday,Mist / cloudy,295,214,81,2,0.45,0.615
2012-04,22,Spring,Working day,Clear,2794,2441,353,17,0.4518,0.4882
2012-04,22,Spring,Working day,Mist / cloudy,404,378,26,3,0.4667,0.5767
2012-04,23,Spring,Weekend / holiday,Clear,462,356,106,5,0.56,0.432
2012-04,23,Spring,Weekend / holiday,Light rain / snow,80,70,10,2,0.41,0.765
2012-04,23,Spring,Weekend / holiday,Mist / cloudy,329,261,68,3,0.46,0.7133
2012-04,23,Spring,Working day,Clear,1780,1545,235,17,0.4388,0.4965
2012-04,23,Spring,Working day,Mist / cloudy,234,200,34,3,0.48,0.61
2012-05,0,Spring,Weekend / holiday,Clear,886,689,197,7,0.5771,0.6514
2012-05,0,Spring,Weekend / holiday,Mist / cloudy,271,200,71,2,0.62,0.76
2012-05,0,Spring,Working day,Clear,667,513,154,11,0.5945,0.7482
2012-05,0,Spring,Working day,Light rain / snow,109,91,18,3,0.5733,0.8467
2012-05,0,Spring,Working day,Mist / cloudy,338,245,93,8,0.5425,0.7312
2012-05,1,Spring,Weekend / holiday,Clear,594,469,125,6,0.5767,0.6467
2012-05,1,Spring,Weekend / holiday,Mist / cloudy,274,201,73,3,0.5667,0.7633
2012-05,1,Spring,Working day,Clear,330,220,110,10,0.588,0.756
2012-05,1,Spring,Working day,Light rain / snow,38,29,9,3,0.5933,0.8833
2012-05,1,Spring,Working day,Mist / cloudy,147,103,44,9,0.5378,0.76
2012-05,2,Spring,Weekend / holiday,Clear,471,343,128,7,0.5686,0.7071
2012-05,2,Spring,Weekend / holiday,Mist / cloudy,175,124,51,2,0.54,0.755
2012-05,2,Spring,Working day,Clear,160,104,56,11,0.5691,0.7473
2012-05,2,Spring,Working day,Light rain / snow,17,14,3,3,0.58,0.92
2012-05,2,Spring,Working day,Mist / cloudy,94,69,25,8,0.54,0.81
2012-05,3,Spring,Weekend / holiday,Clear,250,163,87,7,0.5686,0.6857
2012-05,3,Spring,Weekend / holiday,Mist / cloudy,56,45,11,2,0.54,0.735
2012-05,3,Spring,Working day,Clear,80,65,15,11,0.5509,0.76
2012-05,3,Spring,Working day,Light rain / snow,13,12,1,3,0.5867,0.8633
2012-05,3,Spring,Working day,Mist / cloudy,42,28,14,8,0.5525,0.81
2012-05,4,Spring,Weekend / holiday,Clear,67,50,17,7,0.5486,0.7586
2012-05,4,Spring,Weekend / holiday,Light rain / snow,16,7,9,1,0.52,0.83
2012-05,4,Spring,Weekend / holiday,Mist / cloudy,9,7,2,1,0.54,0.68
2012-05,4,Spring,Working day,Clear,63,54,9,9,0.54,0.7611
2012-05,4,Spring,Working day,Light rain / snow,20,17,3,4,0.565,0.8825
2012-05,4,Spring,Working day,Mist / cloudy,50,43,7,9,0.5444,0.8278
2012-05,5,Spring,Weekend / holiday,Clear,93,68,25,8,0.5375,0.7625
2012-05,5,Spring,Weekend / holiday,Light rain / snow,11,10,1,1,0.52,0.83
2012-05,5,Spring,Working day,Clear,303,287,16,10,0.528,0.771
2012-05,5,Spring,Working day,Light rain / snow,75,68,7,4,0.56,0.895
2012-05,5,Spring,Working day,Mist / cloudy,213,206,7,8,0.555,0.8138
2012-05,6,Spring,Weekend / holiday,Clear,202,150,52,7,0.5343,0.7343
2012-05,6,Spring,Weekend / holiday,Light rain / snow,17,14,3,1,0.52,0.83
2012-05,6,Spring,Weekend / holiday,Mist / cloudy,42,33,9,1,0.54,0.94
2012-05,6,Spring,Working day,Clear,1707,1614,93,11,0.5182,0.7855
2012-05,6,Spring,Working day,Light rain / snow,451,430,21,6,0.5467,0.875
2012-05,6,Spring,Working day,Mist / cloudy,675,642,33,5,0.568,0.86
2012-05,7,Spring,Weekend / holiday,Clear,518,373,145,7,0.5314,0.7543
2012-05,7,Spring,Weekend / holiday,Light rain / snow,36,31,5,1,0.52,0.83
2012-05,7,Spring,Weekend / holiday,Mist / cloudy,54,44,10,1,0.62,0.88
2012-05,7,Spring,Working day,Clear,4840,4642,198,11,0.54,0.7527
2012-05,7,Spring,Working day,Light rain / snow,1511,1469,42,6,0.54,0.8933
2012-05,7,Spring,Working day,Mist / cloudy,1689,1625,64,5,0.54,0.892
2012-05,8,Spring,Weekend / holiday,Clear,1344,995,349,8,0.585,0.6663
2012-05,8,Spring,Weekend / holiday,Mist / cloudy,114,91,23,1,0.5,0.88
2012-05,8,Spring,Working day,Clear,6635,6287,348,10,0.562,0.683
2012-05,8,Spring,Working day,Light rain / snow,1053,1021,32,3,0.52,0.88
2012-05,8,Spring,Working day,Mist / cloudy,5378,5149,229,9,0.5667,0.8422
2012-05,9,Spring,Weekend / holiday,Clear,2268,1485,783,8,0.6175,0.6063
2012-05,9,Spring,Weekend / holiday,Mist / cloudy,191,128,63,1,0.52,0.83
2012-05,9,Spring,Working day,Clear,2553,2204,349,8,0.585,0.595
2012-05,9,Spring,Working day,Light rain / snow,296,277,19,2,0.55,0.88
2012-05,9,Spring,Working day,Mist / cloudy,3915,3487,428,12,0.575,0.8183
2012-05,10,Spring,Weekend / holiday,Clear,3302,1964,1338,8,0.6375,0.5813
2012-05,10,Spring,Weekend / holiday,Mist / cloudy,333,221,112,1,0.54,0.77
2012-05,10,Spring,Working day,Clear,2372,1744,628,12,0.6217,0.6108
2012-05,10,Spring,Working day,Light rain / snow,158,124,34,2,0.56,0.88
2012-05,10,Spring,Working day,Mist / cloudy,1419,1071,348,8,0.5825,0.7375
2012-05,11,Spring,Weekend / holiday,Clear,4621,2726,1895,9,0.6578,0.5656
2012-05,11,Spring,Working day,Clear,2968,2178,790,12,0.635,0.5833
2012-05,11,Spring,Working day,Mist / cloudy,1884,1421,463,10,0.612,0.712
2012-05,12,Spring,Weekend / holiday,Clear,4543,2635,1908,8,0.6975,0.5212
2012-05,12,Spring,Weekend / holiday,Mist / cloudy,558,351,207,1,0.6,0.64
2012-05,12,Spring,Working day,Clear,3615,2803,812,12,0.6533,0.525
2012-05,12,Spring,Working day,Light rain / snow,171,125,46,1,0.62,0.78
2012-05,12,Spring,Working day,Mist / cloudy,2177,1692,485,9,0.6133,0.7211
2012-05,13,Spring,Weekend / holiday,Clear,4689,2541,2148,8,0.7225,0.5075
2012-05,13,Spring,Weekend / holiday,Mist / cloudy,565,368,197,1,0.6,0.64
2012-05,13,Spring,Working day,Clear,3474,2627,847,11,0.6764,0.4609
2012-05,13,Spring,Working day,Light rain / snow,642,505,137,3,0.6267,0.7367
2012-05,13,Spring,Working day,Mist / cloudy,1982,1546,436,8,0.6375,0.66
2012-05,14,Spring,Weekend / holiday,Clear,4016,2072,1944,7,0.7314,0.4857
2012-05,14,Spring,Weekend / holiday,Light rain / snow,428,241,187,1,0.7,0.61
2012-05,14,Spring,Weekend / holiday,Mist / cloudy,518,292,226,1,0.6,0.64
2012-05,14,Spring,Working day,Clear,3519,2612,907,13,0.6862,0.47
2012-05,14,Spring,Working day,Light rain / snow,251,198,53,2,0.61,0.76
2012-05,14,Spring,Working day,Mist / cloudy,1505,1103,402,7,0.6514,0.6343
2012-05,15,Spring,Weekend / holiday,Clear,3269,1709,1560,6,0.7467,0.455
2012-05,15,Spring,Weekend / holiday,Light rain / snow,541,300,241,1,0.66,0.74
2012-05,15,Spring,Weekend / holiday,Mist / cloudy,1073,598,475,2,0.66,0.5
2012-05,15,Spring,Working day,Clear,3779,2796,983,12,0.6883,0.4758
2012-05,15,Spring,Working day,Light rain / snow,134,94,40,1,0.62,0.73
2012-05,15,Spring,Working day,Mist / cloudy,2306,1736,570,9,0.6778,0.5878
2012-05,16,Spring,Weekend / holiday,Clear,3289,1753,1536,6,0.76,0.4617
2012-05,16,Spring,Weekend / holiday,Mist / cloudy,1675,1010,665,3,0.6667,0.49
2012-05,16,Spring,Working day,Clear,6933,5625,1308,16,0.7025,0.4662
2012-05,16,Spring,Working day,Light rain / snow,778,642,136,3,0.6533,0.6767
2012-05,16,Spring,Working day,Mist / cloudy,1060,878,182,3,0.6333,0.5867
2012-05,17,Spring,Weekend / holiday,Clear,2580,1468,1112,5,0.752,0.45
2012-05,17,Spring,Weekend / holiday,Mist / cloudy,2051,1184,867,4,0.685,0.545
2012-05,17,Spring,Working day,Clear,12166,10638,1528,16,0.7037,0.475
2012-05,17,Spring,Working day,Light rain / snow,514,444,70,2,0.6,0.785
2012-05,17,Spring,Working day,Mist / cloudy,2699,2404,295,4,0.635,0.61
2012-05,18,Spring,Weekend / holiday,Clear,2020,1222,798,4,0.75,0.5025
2012-05,18,Spring,Weekend / holiday,Mist / cloudy,2247,1468,779,5,0.676,0.514
2012-05,18,Spring,Working day,Clear,12265,10825,1440,17,0.6871,0.5006
2012-05,18,Spring,Working day,Light rain / snow,699,645,54,2,0.58,0.73
2012-05,18,Spring,Working day,Mist / cloudy,1690,1526,164,3,0.6067,0.6833
2012-05,19,Spring,Weekend / holiday,Clear,1671,948,723,4,0.73,0.5325
2012-05,19,Spring,Weekend / holiday,Mist / cloudy,1939,1239,700,5,0.652,0.578
2012-05,19,Spring,Working day,Clear,9070,7774,1296,18,0.6667,0.5306
2012-05,19,Spring,Working day,Light rain / snow,402,390,12,2,0.54,0.825
2012-05,19,Spring,Working day,Mist / cloudy,834,735,99,2,0.63,0.76
2012-05,20,Spring,Weekend / holiday,Clear,2170,1401,769,7,0.6686,0.5814
2012-05,20,Spring,Weekend / holiday,Mist / cloudy,485,315,170,2,0.7,0.525
2012-05,20,Spring,Working day,Clear,5224,4384,840,14,0.6229,0.5543
2012-05,20,Spring,Working day,Light rain / snow,518,449,69,3,0.6133,0.72
2012-05,20,Spring,Working day,Mist / cloudy,1615,1424,191,5,0.608,0.738
2012-05,21,Spring,Weekend / holiday,Clear,942,689,253,4,0.65,0.645
2012-05,21,Spring,Weekend / holiday,Light rain / snow,143,79,64,1,0.66,0.69
2012-05,21,Spring,Weekend / holiday,Mist / cloudy,919,611,308,4,0.635,0.6325
2012-05,21,Spring,Working day,Clear,3925,3358,567,14,0.6171,0.5893
2012-05,21,Spring,Working day,Light rain / snow,499,433,66,4,0.595,0.8025
2012-05,21,Spring,Working day,Mist / cloudy,867,778,89,4,0.595,0.69
2012-05,22,Spring,Weekend / holiday,Clear,1275,888,387,6,0.6367,0.675
2012-05,22,Spring,Weekend / holiday,Light rain / snow,59,50,9,1,0.62,0.83
2012-05,22,Spring,Weekend / holiday,Mist / cloudy,348,239,109,2,0.6,0.695
2012-05,22,Spring,Working day,Clear,3066,2567,499,14,0.5971,0.6407
2012-05,22,Spring,Working day,Light rain / snow,214,196,18,2,0.54,0.8
2012-05,22,Spring,Working day,Mist / cloudy,901,780,121,6,0.6033,0.7417
2012-05,23,Spring,Weekend / holiday,Clear,749,556,193,5,0.624,0.674
2012-05,23,Spring,Weekend / holiday,Light rain / snow,182,119,63,2,0.61,0.805
2012-05,23,Spring,Weekend / holiday,Mist / cloudy,223,171,52,2,0.59,0.7
2012-05,23,Spring,Working day,Clear,2034,1635,399,14,0.5943,0.6693
2012-05,23,Spring,Working day,Light rain / snow,239,198,41,4,0.565,0.855
2012-05,23,Spring,Working day,Mist / cloudy,453,364,89,4,0.565,0.695
2012-06,0,Spring,Weekend / holiday,Clear,818,648,170,5,0.596,0.588
2012-06,0,Spring,Weekend / holiday,Mist / cloudy,86,81,5,1,0.56,0.83
2012-06,0,Spring,Working day,Clear,630,519,111,11,0.5945,0.6418
2012-06,0,Spring,Working day,Mist / cloudy,97,83,14,3,0.6533,0.7667
2012-06,0,Summer,Weekend / holiday,Clear,279,234,45,2,0.67,0.67
2012-06,0,Summer,Weekend / holiday,Light rain / snow,69,65,4,1,0.64,0.89
2012-06,0,Summer,Working day,Clear,396,300,96,6,0.6833,0.5067
2012-06,0,Summer,Working day,Mist / cloudy,93,77,16,1,0.76,0.7
2012-06,1,Spring,Weekend / holiday,Clear,543,419,124,5,0.588,0.596
2012-06,1,Spring,Weekend / holiday,Mist / cloudy,76,61,15,1,0.56,0.83
2012-06,1,Spring,Working day,Clear,277,217,60,10,0.594,0.696
2012-06,1,Spring,Working day,Light rain / snow,14,10,4,1,0.56,0.6
2012-06,1,Spring,Working day,Mist / cloudy,50,42,8,3,0.6,0.7333
2012-06,1,Summer,Weekend / holiday,Clear,123,107,16,1,0.66,0.78
2012-06,1,Summer,Weekend / holiday,Light rain / snow,58,55,3,1,0.64,0.89
2012-06,1,Summer,Weekend / holiday,Mist / cloudy,127,88,39,1,0.68,0.54
2012-06,1,Summer,Working day,Clear,200,148,52,7,0.6829,0.5743
2012-06,2,Spring,Weekend / holiday,Clear,392,301,91,5,0.588,0.574
2012-06,2,Spring,Weekend / holiday,Mist / cloudy,41,38,3,1,0.54,0.88
2012-06,2,Spring,Working day,Clear,120,101,19,10,0.582,0.718
2012-06,2,Spring,Working day,Light rain / snow,8,8,0,1,0.52,0.72
2012-06,2,Spring,Working day,Mist / cloudy,30,28,2,3,0.6333,0.6533
2012-06,2,Summer,Weekend / holiday,Mist / cloudy,268,209,59,3,0.6533,0.7433
2012-06,2,Summer,Working day,Clear,98,75,23,7,0.6657,0.6114
2012-06,3,Spring,Weekend / holiday,Clear,200,144,56,6,0.5733,0.65
2012-06,3,Spring,Working day,Clear,48,41,7,7,0.5686,0.78
2012-06,3,Spring,Working day,Light rain / snow,5,5,0,1,0.5,0.82
2012-06,3,Spring,Working day,Mist / cloudy,38,32,6,6,0.5967,0.6933
2012-06,3,Summer,Weekend / holiday,Mist / cloudy,125,93,32,3,0.6467,0.79
2012-06,3,Summer,Working day,Clear,55,43,12,7,0.6629,0.6014
2012-06,4,Spring,Weekend / holiday,Clear,70,59,11,6,0.56,0.6783
2012-06,4,Spring,Working day,Clear,72,63,9,8,0.555,0.78
2012-06,4,Spring,Working day,Light rain / snow,9,8,1,2,0.55,0.85
2012-06,4,Spring,Working day,Mist / cloudy,31,29,2,4,0.59,0.71
2012-06,4,Summer,Weekend / holiday,Mist / cloudy,50,37,13,3,0.64,0.8067
2012-06,4,Summer,Working day,Clear,58,55,3,6,0.6367,0.6217
2012-06,4,Summer,Working day,Mist / cloudy,10,7,3,1,0.76,0.66
2012-06,5,Spring,Weekend / holiday,Clear,96,81,15,6,0.55,0.6683
2012-06,5,Spring,Working day,Clear,285,274,11,8,0.5525,0.7888
2012-06,5,Spring,Working day,Light rain / snow,88,85,3,3,0.5333,0.8433
2012-06,5,Spring,Working day,Mist / cloudy,122,115,7,3,0.6067,0.7067
2012-06,5,Summer,Weekend / holiday,Clear,18,14,4,2,0.63,0.79
2012-06,5,Summer,Weekend / holiday,Mist / cloudy,12,11,1,1,0.64,0.83
2012-06,5,Summer,Working day,Clear,250,227,23,6,0.6333,0.6117
2012-06,5,Summer,Working day,Mist / cloudy,38,35,3,1,0.74,0.66
2012-06,6,Spring,Weekend / holiday,Clear,202,158,44,5,0.54,0.718
2012-06,6,Spring,Weekend / holiday,Mist / cloudy,36,31,5,1,0.5,0.77
2012-06,6,Spring,Working day,Clear,1474,1408,66,9,0.5333,0.7689
2012-06,6,Spring,Working day,Light rain / snow,178,173,5,2,0.57,0.88
2012-06,6,Spring,Working day,Mist / cloudy,462,438,24,3,0.6133,0.85
2012-06,6,Summer,Weekend / holiday,Clear,114,92,22,3,0.64,0.79
2012-06,6,Summer,Working day,Clear,739,701,38,4,0.59,0.5825
2012-06,6,Summer,Working day,Mist / cloudy,435,413,22,3,0.7133,0.7033
2012-06,7,Spring,Weekend / holiday,Clear,396,306,90,6,0.5433,0.7033
2012-06,7,Spring,Working day,Clear,4531,4341,190,9,0.5511,0.7411
2012-06,7,Spring,Working day,Light rain / snow,448,422,26,2,0.57,0.91
2012-06,7,Spring,Working day,Mist / cloudy,1346,1275,71,3,0.6333,0.8533
2012-06,7,Summer,Weekend / holiday,Clear,241,189,52,3,0.64,0.8033
2012-06,7,Summer,Working day,Clear,2811,2669,142,6,0.64,0.5817
